DateTime,NOx,NO2,CO,C6H6,T
2004-09-21 12:00:00,374.0,157.0,3.3,17.7,30.1
2004-09-21 13:00:00,401.0,188.0,3.8,19.3,29.4
2004-09-21 14:00:00,275.0,143.0,2.3,12.7,29.2
2004-09-21 15:00:00,278.0,152.0,2.6,14.6,30.5
2004-09-21 16:00:00,342.0,168.0,3.2,17.8,31.5
2004-09-21 17:00:00,479.0,205.0,5.0,26.6,31.2
2004-09-21 18:00:00,553.0,204.0,5.6,30.3,28.5
2004-09-21 19:00:00,531.0,210.0,5.4,28.7,26.7
2004-09-21 20:00:00,428.0,173.0,4.4,20.0,24.8
2004-09-21 21:00:00,229.0,123.0,2.4,11.9,23.6
2004-09-21 22:00:00,145.0,92.0,1.5,8.1,23.0
2004-09-21 23:00:00,112.0,77.0,1.3,7.7,22.1
2004-09-22 00:00:00,99.0,74.0,1.1,5.9,22.6
2004-09-22 01:00:00,98.0,74.0,1.0,5.1,21.0
2004-09-22 02:00:00,54.0,47.0,0.6,2.4,23.0
2004-09-22 04:00:00,59.0,44.0,0.6,3.8,18.3
2004-09-22 05:00:00,162.0,69.0,0.8,5.0,18.1
2004-09-22 06:00:00,268.0,79.0,1.5,9.7,18.3
2004-09-22 07:00:00,531.0,108.0,4.1,25.9,18.5
2004-09-22 08:00:00,517.0,119.0,5.5,34.3,20.1
2004-09-22 09:00:00,701.0,165.0,5.5,29.0,23.5
2004-09-22 10:00:00,510.0,172.0,3.7,20.0,26.8
2004-09-22 11:00:00,415.0,180.0,3.3,18.3,29.1
2004-09-22 12:00:00,243.0,130.0,2.5,13.4,30.8
2004-09-22 13:00:00,267.0,120.0,2.6,14.0,27.9
2004-09-22 14:00:00,233.0,117.0,2.2,12.1,28.5
2004-09-22 15:00:00,295.0,141.0,2.6,15.3,30.2
2004-09-22 16:00:00,309.0,151.0,2.9,16.1,32.9
2004-09-22 17:00:00,506.0,218.0,5.0,27.3,32.2
2004-09-22 18:00:00,479.0,213.0,5.1,26.2,28.8
2004-09-22 19:00:00,460.0,194.0,5.2,26.7,26.7
2004-09-22 20:00:00,363.0,167.0,3.8,18.3,24.6
2004-09-22 21:00:00,213.0,115.0,2.2,11.9,23.4
2004-09-22 22:00:00,183.0,98.0,2.1,11.5,22.5
2004-09-22 23:00:00,163.0,93.0,1.8,9.6,22.9
2004-09-23 00:00:00,152.0,87.0,1.6,8.0,22.2
2004-09-23 01:00:00,104.0,71.0,1.4,6.9,21.4
2004-09-23 02:00:00,61.0,49.0,0.8,3.7,22.2
2004-09-23 05:00:00,84.0,58.0,0.5,2.5,22.9
2004-09-23 06:00:00,132.0,66.0,0.9,6.3,21.3
2004-09-23 07:00:00,422.0,112.0,3.2,21.6,21.3
2004-09-23 08:00:00,282.0,104.0,2.8,18.8,23.7
2004-09-23 09:00:00,293.0,103.0,2.7,18.1,25.0
2004-09-23 10:00:00,334.0,118.0,2.4,14.8,26.3
2004-09-23 11:00:00,324.0,129.0,2.7,15.9,26.4
2004-09-23 12:00:00,294.0,127.0,2.8,16.1,29.3
2004-09-23 13:00:00,273.0,130.0,2.9,17.2,29.0
2004-09-23 14:00:00,275.0,130.0,2.6,15.8,29.8
2004-09-23 15:00:00,282.0,118.0,2.6,15.1,30.4
2004-09-23 16:00:00,323.0,146.0,3.2,18.9,31.5
2004-09-23 17:00:00,442.0,190.0,4.6,25.2,31.6
2004-09-23 18:00:00,431.0,189.0,4.9,26.1,29.0
2004-09-23 19:00:00,402.0,173.0,4.7,25.6,27.2
2004-09-23 20:00:00,313.0,148.0,3.3,16.9,26.2
2004-09-23 21:00:00,228.0,116.0,2.3,12.6,25.1
2004-09-23 22:00:00,218.0,109.0,2.1,10.3,24.1
2004-09-23 23:00:00,179.0,94.0,1.7,8.9,22.5
2004-09-24 00:00:00,97.0,64.0,1.0,6.5,22.7
2004-09-24 01:00:00,83.0,59.0,0.9,5.3,21.5
2004-09-24 02:00:00,80.0,64.0,0.7,4.6,22.3
2004-09-24 04:00:00,66.0,52.0,0.4,2.5,21.1
2004-09-24 05:00:00,109.0,55.0,0.5,2.8,20.4
2004-09-24 06:00:00,232.0,83.0,1.3,8.4,20.8
2004-09-24 07:00:00,535.0,114.0,3.5,21.1,21.3
2004-09-24 08:00:00,684.0,137.0,5.5,34.0,21.9
2004-09-24 09:00:00,803.0,160.0,5.6,29.4,23.0
2004-09-24 10:00:00,539.0,138.0,3.4,20.3,25.1
2004-09-24 11:00:00,364.0,134.0,3.2,18.4,26.6
2004-09-24 12:00:00,422.0,143.0,3.7,22.3,26.2
2004-09-24 13:00:00,483.0,153.0,4.6,26.9,25.4
2004-09-24 14:00:00,496.0,145.0,4.2,24.0,25.6
2004-09-24 15:00:00,403.0,123.0,3.3,19.3,25.7
2004-09-24 16:00:00,282.0,96.0,2.7,14.5,24.9
2004-09-24 17:00:00,268.0,107.0,2.2,11.1,18.3
2004-09-24 18:00:00,306.0,119.0,2.8,10.4,16.3
2004-09-24 19:00:00,293.0,109.0,2.9,10.5,15.6
2004-09-24 20:00:00,240.0,107.0,2.0,5.8,15.4
2004-09-24 21:00:00,93.0,57.0,0.7,2.2,14.0
2004-09-24 22:00:00,99.0,60.0,0.6,2.0,14.9
2004-09-24 23:00:00,55.0,22.0,1.2,3.8,15.5
2004-09-25 00:00:00,19.0,2.0,1.2,3.9,15.6
2004-09-25 01:00:00,26.0,7.0,1.1,3.7,15.4
2004-09-25 02:00:00,26.0,8.0,0.6,1.7,15.4
2004-09-25 04:00:00,42.0,27.0,0.3,1.0,15.3
2004-09-25 05:00:00,32.0,14.0,0.3,0.9,15.4
2004-09-25 06:00:00,25.0,3.0,0.4,1.3,15.5
2004-09-25 07:00:00,28.0,9.0,0.6,2.1,15.4
2004-09-25 08:00:00,41.0,14.0,0.7,2.5,15.7
2004-09-25 09:00:00,130.0,52.0,1.0,4.6,16.9
2004-09-25 10:00:00,173.0,64.0,1.1,4.3,18.2
2004-09-25 11:00:00,168.0,66.0,1.5,6.5,19.1
2004-09-25 12:00:00,51.0,14.0,1.4,6.0,19.3
2004-09-25 13:00:00,31.0,9.0,1.4,6.0,19.8
2004-09-25 14:00:00,41.0,12.0,1.0,4.5,19.8
2004-09-25 15:00:00,41.0,14.0,0.9,3.9,20.2
2004-09-25 16:00:00,54.0,21.0,1.1,4.6,22.1
2004-09-25 17:00:00,112.0,43.0,1.3,6.7,21.1
2004-09-25 18:00:00,178.0,62.0,1.8,8.9,20.1
2004-09-25 19:00:00,218.0,68.0,2.4,9.8,19.5
2004-09-25 20:00:00,241.0,81.0,2.7,10.8,19.3
2004-09-25 21:00:00,223.0,88.0,1.7,7.4,18.4
2004-09-25 22:00:00,279.0,99.0,2.2,10.3,17.8
2004-09-25 23:00:00,330.0,98.0,2.8,13.8,17.8
2004-09-26 00:00:00,330.0,97.0,2.4,10.9,17.0
2004-09-26 01:00:00,341.0,101.0,2.5,11.7,15.5
2004-09-26 02:00:00,205.0,90.0,1.4,7.8,15.6
2004-09-26 05:00:00,102.0,55.0,0.9,4.5,12.5
2004-09-26 06:00:00,79.0,46.0,0.6,3.3,13.6
2004-09-26 07:00:00,148.0,56.0,1.0,5.4,12.2
2004-09-26 08:00:00,261.0,83.0,1.6,8.2,14.6
2004-09-26 09:00:00,107.0,55.0,0.9,3.0,19.8
2004-09-26 10:00:00,103.0,47.0,0.9,3.0,21.6
2004-09-26 11:00:00,122.0,61.0,1.0,3.5,22.0
2004-09-26 12:00:00,127.0,58.0,1.0,3.6,22.7
2004-09-26 13:00:00,110.0,59.0,0.9,4.0,22.3
2004-09-26 14:00:00,98.0,54.0,0.9,4.2,22.1
2004-09-26 15:00:00,146.0,69.0,0.9,3.1,22.1
2004-09-26 16:00:00,119.0,54.0,0.9,3.5,23.4
2004-09-26 17:00:00,234.0,95.0,2.7,10.3,23.1
2004-09-26 18:00:00,261.0,99.0,2.2,7.8,21.5
2004-09-26 19:00:00,371.0,127.0,3.3,10.7,20.3
2004-09-26 20:00:00,266.0,98.0,2.1,7.3,19.6
2004-09-26 21:00:00,268.0,112.0,1.8,7.7,18.7
2004-09-26 22:00:00,294.0,115.0,1.9,8.6,18.0
2004-09-26 23:00:00,303.0,114.0,2.3,10.0,17.1
2004-09-27 00:00:00,241.0,103.0,1.9,8.5,16.6
2004-09-27 01:00:00,142.0,81.0,1.3,5.8,15.9
2004-09-27 02:00:00,110.0,75.0,1.0,5.0,14.9
2004-09-27 04:00:00,104.0,64.0,0.6,3.4,14.0
2004-09-27 05:00:00,179.0,71.0,0.9,5.6,14.1
2004-09-27 06:00:00,361.0,99.0,1.5,9.0,14.4
2004-09-27 07:00:00,799.0,132.0,5.5,26.9,15.0
2004-09-27 08:00:00,614.0,135.0,4.0,18.8,16.9
2004-09-27 09:00:00,275.0,94.0,1.8,8.2,19.7
2004-09-27 10:00:00,325.0,103.0,1.9,9.1,22.2
2004-09-27 11:00:00,327.0,123.0,1.7,9.2,23.7
2004-09-27 12:00:00,252.0,95.0,1.6,8.3,21.9
2004-09-27 13:00:00,226.0,90.0,1.9,9.1,22.3
2004-09-27 14:00:00,230.0,99.0,1.6,9.2,23.8
2004-09-27 15:00:00,244.0,107.0,1.8,9.6,23.3
2004-09-27 16:00:00,251.0,112.0,2.0,11.8,24.2
2004-09-27 17:00:00,346.0,132.0,3.1,17.3,25.1
2004-09-27 18:00:00,407.0,148.0,3.9,17.8,22.3
2004-09-27 19:00:00,490.0,158.0,4.3,20.9,20.8
2004-09-27 20:00:00,434.0,145.0,3.5,14.9,19.1
2004-09-27 21:00:00,345.0,128.0,2.4,11.3,18.1
2004-09-27 22:00:00,192.0,105.0,1.5,8.4,17.4
2004-09-27 23:00:00,157.0,90.0,1.3,6.8,16.7
2004-09-28 00:00:00,148.0,85.0,1.0,4.9,17.1
2004-09-28 01:00:00,105.0,73.0,0.8,3.5,15.3
2004-09-28 02:00:00,141.0,74.0,0.5,2.8,15.0
2004-09-28 04:00:00,107.0,61.0,0.5,2.2,12.8
2004-09-28 05:00:00,166.0,69.0,0.7,3.9,11.9
2004-09-28 06:00:00,241.0,82.0,1.2,7.3,12.1
2004-09-28 07:00:00,368.0,120.0,2.4,15.5,13.5
2004-09-28 08:00:00,498.0,135.0,4.3,27.1,14.4
2004-09-28 09:00:00,641.0,152.0,4.1,21.3,17.8
2004-09-28 10:00:00,667.0,177.0,3.7,19.9,21.0
2004-09-28 11:00:00,550.0,181.0,3.4,19.4,24.5
2004-09-28 12:00:00,483.0,176.0,3.8,21.8,26.4
2004-09-28 13:00:00,524.0,163.0,4.1,21.7,25.2
2004-09-28 14:00:00,481.0,174.0,3.4,18.9,26.1
2004-09-28 15:00:00,305.0,117.0,2.3,13.0,26.2
2004-09-28 16:00:00,396.0,145.0,3.2,18.8,28.9
2004-09-28 17:00:00,501.0,173.0,4.8,26.8,28.0
2004-09-28 18:00:00,702.0,204.0,6.7,36.9,24.7
2004-09-28 19:00:00,755.0,209.0,7.5,39.3,23.0
2004-09-28 20:00:00,524.0,175.0,4.5,23.1,20.9
2004-09-28 21:00:00,247.0,129.0,2.1,11.6,19.8
2004-09-28 22:00:00,196.0,111.0,1.5,8.3,19.8
2004-09-28 23:00:00,135.0,85.0,1.1,5.7,18.6
2004-09-29 00:00:00,146.0,86.0,1.1,5.9,17.2
2004-09-29 01:00:00,106.0,71.0,0.9,4.1,16.3
2004-09-29 02:00:00,70.0,60.0,0.5,2.2,17.4
2004-09-29 05:00:00,60.0,45.0,0.4,2.0,17.1
2004-09-29 06:00:00,92.0,53.0,0.7,4.0,15.2
2004-09-29 07:00:00,277.0,94.0,2.0,13.4,14.9
2004-09-29 08:00:00,600.0,122.0,4.2,28.0,15.1
2004-09-29 09:00:00,693.0,170.0,5.2,28.6,19.0
2004-09-29 10:00:00,617.0,174.0,3.8,21.4,22.4
2004-09-29 11:00:00,569.0,191.0,3.7,19.1,25.4
2004-09-29 12:00:00,409.0,179.0,3.4,19.6,27.2
2004-09-29 13:00:00,335.0,148.0,3.1,15.8,25.5
2004-09-29 14:00:00,290.0,129.0,2.4,13.5,26.4
2004-09-29 15:00:00,312.0,148.0,2.8,15.9,27.7
2004-09-29 16:00:00,440.0,184.0,3.6,19.9,28.6
2004-09-29 17:00:00,450.0,188.0,4.0,21.6,27.2
2004-09-29 18:00:00,578.0,204.0,5.6,31.0,25.3
2004-09-29 19:00:00,615.0,201.0,6.3,34.1,23.2
2004-09-29 20:00:00,536.0,165.0,4.7,22.8,21.6
2004-09-29 21:00:00,238.0,133.0,1.9,12.3,21.1
2004-09-29 22:00:00,249.0,125.0,1.9,10.9,19.7
2004-09-29 23:00:00,150.0,101.0,1.2,7.1,20.3
2004-09-30 00:00:00,108.0,79.0,0.9,5.7,19.4
2004-09-30 13:00:00,223.0,101.0,1.7,11.2,24.6
2004-09-30 14:00:00,267.0,113.0,2.2,15.1,25.6
2004-09-30 15:00:00,308.0,121.0,2.8,17.4,26.1
2004-09-30 16:00:00,422.0,146.0,3.9,23.4,25.8
2004-09-30 17:00:00,623.0,188.0,6.5,35.9,25.4
2004-09-30 18:00:00,572.0,182.0,6.3,34.0,24.6
2004-09-30 19:00:00,514.0,166.0,5.7,30.1,23.6
2004-09-30 20:00:00,414.0,142.0,4.4,20.0,22.6
2004-09-30 21:00:00,143.0,84.0,1.6,10.5,22.1
2004-09-30 22:00:00,147.0,87.0,1.5,9.0,22.1
2004-09-30 23:00:00,159.0,91.0,1.7,10.7,21.1
2004-10-01 00:00:00,206.0,91.0,1.9,10.4,20.3
2004-10-01 01:00:00,140.0,74.0,1.6,9.7,19.4
2004-10-01 02:00:00,132.0,69.0,1.3,6.9,19.0
2004-10-01 04:00:00,81.0,54.0,0.6,3.0,19.8
2004-10-01 05:00:00,120.0,60.0,0.7,4.3,19.0
2004-10-01 06:00:00,279.0,69.0,1.6,9.8,18.8
2004-10-01 07:00:00,392.0,91.0,2.9,17.2,20.2
2004-10-01 08:00:00,433.0,97.0,4.1,27.9,20.8
2004-10-01 09:00:00,531.0,114.0,3.7,20.5,22.3
2004-10-01 10:00:00,619.0,129.0,3.6,21.2,23.2
2004-10-01 11:00:00,522.0,137.0,3.4,19.9,23.8
2004-10-01 12:00:00,505.0,134.0,3.7,21.1,23.5
2004-10-01 13:00:00,465.0,132.0,4.1,22.3,23.9
2004-10-01 15:00:00,278.0,105.0,2.4,12.9,25.4
2004-10-01 16:00:00,372.0,136.0,3.4,18.4,26.4
2004-10-01 17:00:00,540.0,169.0,5.6,26.5,25.8
2004-10-07 16:00:00,267.0,87.0,2.9,15.3,28.6
2004-10-07 17:00:00,398.0,111.0,5.4,28.8,28.0
2004-10-07 18:00:00,418.0,119.0,5.3,26.1,25.2
2004-10-07 19:00:00,515.0,128.0,6.7,37.1,24.0
2004-10-07 20:00:00,669.0,117.0,7.0,35.7,23.2
2004-10-07 21:00:00,326.0,92.0,2.8,16.5,22.3
2004-10-07 22:00:00,209.0,73.0,1.7,11.0,21.8
2004-10-07 23:00:00,183.0,60.0,1.7,10.8,20.9
2004-10-08 00:00:00,165.0,60.0,1.7,9.6,20.6
2004-10-08 01:00:00,111.0,53.0,1.2,6.5,20.3
2004-10-08 02:00:00,67.0,47.0,0.7,3.6,20.5
2004-10-08 04:00:00,88.0,43.0,0.8,4.4,18.2
2004-10-08 05:00:00,147.0,47.0,0.9,5.5,18.2
2004-10-08 06:00:00,279.0,50.0,1.7,10.8,18.2
2004-10-08 07:00:00,665.0,81.0,5.7,31.2,19.4
2004-10-08 08:00:00,592.0,75.0,4.3,24.8,19.5
2004-10-08 09:00:00,557.0,87.0,3.9,24.2,21.1
2004-10-08 10:00:00,693.0,128.0,5.1,29.5,23.2
2004-10-08 11:00:00,530.0,105.0,3.7,21.0,24.4
2004-10-08 12:00:00,412.0,101.0,3.3,19.6,26.4
2004-10-08 13:00:00,366.0,100.0,3.6,21.2,27.7
2004-10-08 14:00:00,344.0,98.0,3.2,18.0,28.0
2004-10-08 15:00:00,339.0,98.0,3.5,20.5,28.7
2004-10-08 16:00:00,297.0,98.0,2.4,15.6,28.5
2004-10-08 17:00:00,294.0,90.0,2.9,19.2,28.4
2004-10-08 18:00:00,211.0,84.0,2.3,20.0,26.4
2004-10-08 19:00:00,323.0,101.0,3.1,21.1,25.2
2004-10-08 20:00:00,333.0,98.0,2.9,18.6,24.9
2004-10-08 21:00:00,163.0,76.0,1.5,12.3,24.6
2004-10-08 22:00:00,151.0,71.0,1.5,10.3,24.0
2004-10-08 23:00:00,167.0,71.0,1.7,9.6,23.8
2004-10-09 00:00:00,174.0,66.0,1.6,9.9,22.3
2004-10-09 01:00:00,142.0,62.0,1.3,8.6,21.9
2004-10-09 02:00:00,155.0,58.0,1.4,7.3,21.1
2004-10-09 04:00:00,96.0,48.0,0.9,5.1,21.3
2004-10-09 05:00:00,154.0,53.0,1.3,7.8,20.8
2004-10-09 06:00:00,211.0,55.0,1.3,8.2,20.6
2004-10-09 07:00:00,381.0,63.0,2.9,17.6,20.9
2004-10-09 08:00:00,470.0,69.0,3.2,20.1,21.5
2004-10-09 09:00:00,464.0,84.0,3.4,18.7,23.7
2004-10-09 10:00:00,450.0,95.0,3.6,19.5,26.0
2004-10-09 11:00:00,274.0,80.0,2.3,13.0,28.5
2004-10-09 12:00:00,306.0,87.0,3.1,18.2,28.1
2004-10-09 13:00:00,308.0,94.0,3.3,16.2,29.0
2004-10-09 14:00:00,186.0,76.0,1.9,11.0,28.9
2004-10-09 15:00:00,238.0,92.0,2.6,15.9,29.6
2004-10-09 16:00:00,249.0,94.0,2.7,14.2,29.4
2004-10-09 17:00:00,378.0,110.0,3.7,19.9,28.7
2004-10-09 18:00:00,386.0,109.0,3.8,21.7,27.0
2004-10-09 19:00:00,461.0,122.0,4.8,25.7,26.5
2004-10-09 20:00:00,394.0,107.0,3.5,17.3,26.2
2004-10-09 21:00:00,266.0,83.0,2.2,11.2,24.8
2004-10-09 22:00:00,158.0,62.0,1.5,8.9,24.9
2004-10-09 23:00:00,319.0,89.0,3.4,15.2,24.5
2004-10-10 00:00:00,409.0,103.0,3.7,17.2,24.7
2004-10-10 01:00:00,223.0,74.0,2.0,11.9,23.9
2004-10-10 02:00:00,107.0,52.0,1.4,8.1,23.8
2004-10-10 05:00:00,56.0,39.0,0.7,3.7,22.2
2004-10-10 06:00:00,163.0,59.0,1.2,6.3,21.3
2004-10-10 07:00:00,187.0,56.0,1.3,7.7,21.3
2004-10-10 08:00:00,150.0,51.0,1.1,6.3,22.2
2004-10-10 09:00:00,103.0,51.0,1.0,5.6,24.1
2004-10-10 10:00:00,143.0,58.0,1.2,5.1,24.3
2004-10-10 11:00:00,220.0,68.0,1.9,9.0,24.8
2004-10-10 12:00:00,301.0,81.0,2.3,9.3,24.5
2004-10-10 13:00:00,214.0,73.0,1.6,5.9,21.0
2004-10-10 14:00:00,162.0,69.0,1.3,4.4,19.8
2004-10-10 15:00:00,232.0,81.0,1.8,5.8,19.4
2004-10-10 16:00:00,254.0,82.0,1.7,6.6,19.6
2004-10-10 17:00:00,224.0,71.0,1.8,7.8,20.8
2004-10-10 18:00:00,247.0,81.0,2.0,8.4,21.1
2004-10-10 19:00:00,334.0,87.0,2.2,8.3,21.1
2004-10-10 20:00:00,239.0,72.0,1.6,8.1,21.2
2004-10-10 21:00:00,168.0,63.0,1.3,6.1,20.8
2004-10-10 22:00:00,185.0,63.0,1.5,6.7,20.8
2004-10-10 23:00:00,178.0,63.0,1.5,6.6,20.7
2004-10-11 00:00:00,132.0,55.0,1.3,6.1,20.1
2004-10-11 01:00:00,135.0,52.0,1.4,6.0,20.2
2004-10-11 02:00:00,39.0,32.0,0.5,1.4,19.4
2004-10-11 04:00:00,33.0,29.0,0.4,1.9,17.9
2004-10-11 05:00:00,90.0,44.0,0.6,3.4,18.2
2004-10-11 06:00:00,164.0,53.0,1.1,7.2,18.6
2004-10-11 07:00:00,336.0,62.0,2.9,19.0,19.6
2004-10-11 08:00:00,366.0,68.0,3.5,24.5,20.2
2004-10-11 09:00:00,565.0,85.0,4.6,25.6,19.7
2004-10-11 10:00:00,536.0,88.0,3.4,17.1,19.2
2004-10-11 11:00:00,416.0,82.0,2.3,12.3,20.0
2004-10-11 12:00:00,379.0,91.0,2.7,15.2,21.1
2004-10-11 13:00:00,368.0,87.0,3.1,18.3,20.2
2004-10-11 14:00:00,444.0,90.0,3.2,17.2,20.2
2004-10-11 15:00:00,352.0,97.0,2.5,14.1,21.9
2004-10-11 16:00:00,375.0,99.0,3.4,18.3,23.2
2004-10-11 17:00:00,479.0,109.0,4.8,25.0,21.7
2004-10-11 18:00:00,448.0,95.0,4.5,22.2,20.8
2004-10-11 19:00:00,388.0,80.0,4.0,21.4,19.9
2004-10-11 20:00:00,376.0,76.0,3.2,16.2,19.7
2004-10-11 21:00:00,224.0,62.0,1.9,10.3,20.0
2004-10-11 22:00:00,206.0,57.0,1.9,8.9,19.0
2004-10-11 23:00:00,143.0,57.0,1.3,6.5,18.8
2004-10-12 00:00:00,113.0,54.0,1.1,5.1,18.9
2004-10-12 01:00:00,93.0,50.0,1.0,4.6,18.1
2004-10-12 02:00:00,58.0,44.0,0.5,2.1,18.3
2004-10-12 04:00:00,56.0,34.0,0.5,3.2,17.8
2004-10-12 05:00:00,105.0,44.0,0.8,3.9,16.9
2004-10-12 06:00:00,243.0,74.0,1.2,6.0,17.8
2004-10-12 07:00:00,492.0,101.0,2.7,13.8,17.6
2004-10-12 08:00:00,435.0,103.0,3.0,14.8,17.9
2004-10-13 09:00:00,286.0,78.0,1.5,5.9,15.4
2004-10-13 10:00:00,281.0,72.0,1.2,5.3,16.5
2004-10-20 16:00:00,652.0,167.0,4.7,30.9,24.8
2004-10-20 17:00:00,895.0,194.0,8.0,43.7,24.6
2004-10-20 18:00:00,826.0,172.0,7.7,40.0,23.9
2004-10-20 19:00:00,648.0,134.0,6.8,35.9,23.0
2004-10-20 20:00:00,629.0,130.0,6.0,30.1,22.4
2004-10-20 21:00:00,529.0,113.0,4.7,22.3,22.0
2004-10-20 22:00:00,405.0,99.0,3.4,17.7,21.8
2004-10-20 23:00:00,461.0,109.0,3.9,19.5,21.9
2004-10-21 00:00:00,486.0,105.0,4.4,22.3,21.7
2004-10-21 01:00:00,335.0,91.0,3.3,15.4,21.3
2004-10-21 02:00:00,210.0,77.0,2.0,9.3,20.8
2004-10-21 05:00:00,149.0,60.0,0.8,5.1,21.3
2004-10-21 06:00:00,203.0,72.0,1.3,8.8,21.5
2004-10-21 07:00:00,332.0,83.0,2.7,16.6,21.9
2004-10-21 08:00:00,446.0,104.0,3.6,24.3,22.6
2004-10-21 09:00:00,524.0,119.0,3.6,20.6,22.6
2004-10-21 10:00:00,347.0,105.0,2.6,15.6,25.5
2004-10-21 11:00:00,273.0,91.0,2.0,12.2,27.0
2004-10-21 12:00:00,404.0,103.0,3.3,17.7,25.2
2004-10-21 14:00:00,312.0,111.0,2.1,15.0,27.2
2004-10-21 15:00:00,369.0,101.0,2.9,16.7,26.9
2004-10-21 16:00:00,362.0,102.0,3.0,17.7,26.5
2004-10-21 17:00:00,335.0,101.0,3.2,20.9,27.0
2004-10-21 18:00:00,447.0,118.0,4.4,28.7,25.9
2004-10-21 19:00:00,576.0,120.0,6.0,34.8,25.1
2004-10-21 20:00:00,486.0,107.0,5.0,27.5,24.7
2004-10-21 21:00:00,439.0,104.0,4.3,24.9,23.6
2004-10-21 22:00:00,462.0,91.0,4.3,24.2,22.4
2004-10-21 23:00:00,441.0,91.0,4.2,22.2,21.6
2004-10-22 00:00:00,223.0,74.0,2.2,13.2,21.3
2004-10-22 01:00:00,126.0,63.0,1.3,7.9,21.2
2004-10-22 02:00:00,116.0,57.0,1.0,5.9,20.3
2004-10-22 05:00:00,198.0,49.0,0.9,5.8,18.7
2004-10-22 06:00:00,185.0,55.0,1.0,6.5,19.8
2004-10-22 07:00:00,425.0,78.0,2.8,19.5,19.8
2004-10-22 08:00:00,465.0,91.0,4.1,28.0,20.4
2004-10-22 09:00:00,341.0,88.0,2.9,18.7,22.3
2004-10-22 10:00:00,316.0,83.0,2.7,18.3,22.6
2004-10-22 11:00:00,241.0,81.0,2.1,14.3,24.5
2004-10-22 12:00:00,266.0,83.0,2.4,16.5,24.4
2004-10-22 13:00:00,412.0,111.0,3.8,22.9,26.0
2004-10-22 14:00:00,394.0,112.0,3.7,22.3,26.8
2004-10-22 15:00:00,365.0,112.0,3.7,22.0,26.4
2004-10-22 16:00:00,548.0,137.0,5.5,27.7,26.9
2004-10-22 17:00:00,494.0,152.0,5.4,29.8,26.2
2004-10-22 18:00:00,686.0,163.0,8.4,40.0,24.3
2004-10-22 19:00:00,556.0,135.0,6.8,35.1,23.3
2004-10-22 20:00:00,467.0,119.0,4.5,25.5,22.3
2004-10-22 21:00:00,297.0,91.0,2.5,13.7,21.3
2004-10-22 22:00:00,164.0,74.0,1.6,9.7,21.2
2004-10-22 23:00:00,196.0,73.0,1.7,9.8,20.3
2004-10-23 00:00:00,201.0,71.0,1.7,10.1,20.4
2004-10-23 01:00:00,132.0,57.0,1.1,6.0,19.9
2004-10-23 02:00:00,146.0,51.0,1.0,6.0,19.1
2004-10-23 05:00:00,127.0,43.0,0.7,4.6,18.1
2004-10-23 06:00:00,217.0,52.0,1.2,7.6,18.1
2004-10-23 07:00:00,394.0,65.0,2.3,13.6,17.6
2004-10-23 08:00:00,511.0,69.0,3.0,16.0,18.2
2004-10-23 09:00:00,523.0,91.0,3.3,18.9,20.2
2004-10-23 10:00:00,471.0,92.0,2.8,15.7,21.6
2004-10-23 11:00:00,441.0,102.0,3.0,16.2,23.3
2004-10-23 12:00:00,414.0,118.0,3.4,19.4,25.0
2004-10-23 13:00:00,317.0,111.0,3.0,16.9,25.4
2004-10-23 14:00:00,230.0,101.0,2.3,12.5,26.1
2004-10-23 15:00:00,365.0,119.0,3.1,15.8,27.0
2004-10-23 16:00:00,360.0,115.0,3.0,16.0,27.2
2004-10-23 17:00:00,420.0,120.0,3.3,16.3,25.6
2004-10-23 18:00:00,475.0,115.0,4.0,21.0,23.3
2004-10-23 19:00:00,526.0,118.0,4.6,23.1,22.2
2004-10-23 20:00:00,460.0,117.0,4.1,17.7,21.6
2004-10-23 21:00:00,255.0,96.0,2.3,12.2,21.0
2004-10-23 22:00:00,283.0,89.0,2.6,14.6,20.3
2004-10-23 23:00:00,271.0,84.0,2.6,13.1,20.0
2004-10-24 00:00:00,315.0,97.0,2.9,15.5,19.7
2004-10-24 01:00:00,227.0,68.0,2.1,11.8,19.5
2004-10-24 02:00:00,243.0,66.0,2.1,10.9,19.4
2004-10-24 05:00:00,139.0,48.0,1.4,8.6,18.0
2004-10-24 06:00:00,182.0,47.0,1.2,7.5,17.3
2004-10-24 07:00:00,196.0,48.0,1.5,8.1,17.5
2004-10-24 08:00:00,108.0,45.0,0.9,4.8,20.0
2004-10-24 09:00:00,175.0,59.0,1.4,7.8,19.1
2004-10-24 10:00:00,266.0,84.0,2.1,9.7,21.4
2004-10-24 11:00:00,179.0,72.0,1.6,8.4,24.6
2004-10-24 12:00:00,154.0,68.0,1.5,7.6,25.0
2004-10-24 13:00:00,95.0,52.0,1.1,5.9,25.3
2004-10-24 14:00:00,151.0,70.0,1.4,7.4,24.8
2004-10-24 15:00:00,230.0,90.0,2.0,10.1,25.3
2004-10-24 16:00:00,239.0,87.0,2.0,9.7,26.5
2004-10-24 17:00:00,306.0,99.0,2.5,11.8,25.0
2004-10-24 18:00:00,472.0,128.0,4.3,20.3,22.9
2004-10-24 19:00:00,532.0,127.0,5.2,24.3,21.7
2004-10-24 20:00:00,375.0,99.0,3.4,15.6,21.8
2004-10-24 21:00:00,147.0,72.0,1.3,7.3,21.2
